seed,disruption,regime,kappa,algorithm,makespan,imbalance,workload_A,workload_B
40,0.2,uniform,,SLOT-RAND-DEF,129,74.0,121.0,47.0
40,0.2,uniform,,SLOT-RAND-LBA,131,14.0,91.0,77.0
40,0.2,heterogeneous,4.0,POOL-LBA(=yours),135,6.0,82.0,88.0
40,0.2,heterogeneous,4.0,SLOT-G-DEF,135,90.0,130.0,40.0
40,0.2,heterogeneous,4.0,SLOT-G-LBA,135,8.0,89.0,81.0
40,0.2,heterogeneous,4.0,SLOT-LFT-DEF,127,62.0,116.0,54.0
40,0.2,heterogeneous,4.0,SLOT-LFT-LBA,127,8.0,89.0,81.0
40,0.2,heterogeneous,4.0,SLOT-RAND-DEF,130,78.0,124.0,46.0
40,0.2,heterogeneous,4.0,SLOT-RAND-LBA,130,0.0,85.0,85.0
40,0.2,heterogeneous,16.0,POOL-LBA(=yours),133,3.0,84.0,81.0
40,0.2,heterogeneous,16.0,SLOT-G-DEF,133,87.0,126.0,39.0
40,0.2,heterogeneous,16.0,SLOT-G-LBA,133,1.0,82.0,83.0
40,0.2,heterogeneous,16.0,SLOT-LFT-DEF,120,73.0,119.0,46.0
40,0.2,heterogeneous,16.0,SLOT-LFT-LBA,120,1.0,83.0,82.0
40,0.2,heterogeneous,16.0,SLOT-RAND-DEF,127,89.0,127.0,38.0
40,0.2,heterogeneous,16.0,SLOT-RAND-LBA,134,3.0,81.0,84.0
40,0.2,heterogeneous,64.0,POOL-LBA(=yours),134,1.0,83.0,84.0
40,0.2,heterogeneous,64.0,SLOT-G-DEF,134,101.0,134.0,33.0
40,0.2,heterogeneous,64.0,SLOT-G-LBA,134,1.0,83.0,84.0
40,0.2,heterogeneous,64.0,SLOT-LFT-DEF,124,73.0,120.0,47.0
40,0.2,heterogeneous,64.0,SLOT-LFT-LBA,124,1.0,84.0,83.0
40,0.2,heterogeneous,64.0,SLOT-RAND-DEF,128,89.0,128.0,39.0
40,0.2,heterogeneous,64.0,SLOT-RAND-LBA,128,3.0,85.0,82.0
40,0.3,uniform,,POOL-LBA(=yours),143,1.0,89.0,90.0
40,0.3,uniform,,SLOT-G-DEF,143,95.0,137.0,42.0
40,0.3,uniform,,SLOT-G-LBA,143,3.0,88.0,91.0
40,0.3,uniform,,SLOT-LFT-DEF,133,79.0,129.0,50.0
40,0.3,uniform,,SLOT-LFT-LBA,133,3.0,91.0,88.0
40,0.3,uniform,,SLOT-RAND-DEF,138,83.0,131.0,48.0
40,0.3,uniform,,SLOT-RAND-LBA,132,3.0,88.0,91.0
40,0.3,heterogeneous,4.0,POOL-LBA(=yours),148,5.0,95.0,90.0
40,0.3,heterogeneous,4.0,SLOT-G-DEF,148,81.0,133.0,52.0
40,0.3,heterogeneous,4.0,SLOT-G-LBA,148,1.0,92.0,93.0
40,0.3,heterogeneous,4.0,SLOT-LFT-DEF,136,83.0,134.0,51.0
40,0.3,heterogeneous,4.0,SLOT-LFT-LBA,136,1.0,92.0,93.0
40,0.3,heterogeneous,4.0,SLOT-RAND-DEF,151,93.0,139.0,46.0
40,0.3,heterogeneous,4.0,SLOT-RAND-LBA,135,1.0,92.0,93.0
40,0.3,heterogeneous,16.0,POOL-LBA(=yours),150,4.0,94.0,90.0
40,0.3,heterogeneous,16.0,SLOT-G-DEF,150,102.0,143.0,41.0
40,0.3,heterogeneous,16.0,SLOT-G-LBA,150,2.0,93.0,91.0
40,0.3,heterogeneous,16.0,SLOT-LFT-DEF,137,86.0,135.0,49.0
40,0.3,heterogeneous,16.0,SLOT-LFT-LBA,137,4.0,94.0,90.0
40,0.3,heterogeneous,16.0,SLOT-RAND-DEF,146,90.0,137.0,47.0
40,0.3,heterogeneous,16.0,SLOT-RAND-LBA,151,0.0,92.0,92.0
40,0.3,heterogeneous,64.0,POOL-LBA(=yours),145,0.0,91.0,91.0
40,0.3,heterogeneous,64.0,SLOT-G-DEF,145,96.0,139.0,43.0
40,0.3,heterogeneous,64.0,SLOT-G-LBA,145,2.0,92.0,90.0
40,0.3,heterogeneous,64.0,SLOT-LFT-DEF,134,80.0,131.0,51.0
40,0.3,heterogeneous,64.0,SLOT-LFT-LBA,134,4.0,93.0,89.0
40,0.3,heterogeneous,64.0,SLOT-RAND-DEF,133,70.0,126.0,56.0
40,0.3,heterogeneous,64.0,SLOT-RAND-LBA,139,2.0,92.0,90.0
41,0.0,uniform,,POOL-LBA(=yours),109,7.0,70.0,63.0
41,0.0,uniform,,SLOT-G-DEF,109,85.0,109.0,24.0
41,0.0,uniform,,SLOT-G-LBA,109,7.0,70.0,63.0
41,0.0,uniform,,SLOT-LFT-DEF,109,85.0,109.0,24.0
41,0.0,uniform,,SLOT-LFT-LBA,109,7.0,70.0,63.0
41,0.0,uniform,,SLOT-RAND-DEF,112,87.0,110.0,23.0
41,0.0,uniform,,SLOT-RAND-LBA,111,3.0,65.0,68.0
41,0.0,heterogeneous,4.0,POOL-LBA(=yours),109,7.0,70.0,63.0
41,0.0,heterogeneous,4.0,SLOT-G-DEF,109,85.0,109.0,24.0
41,0.0,heterogeneous,4.0,SLOT-G-LBA,109,7.0,70.0,63.0
41,0.0,heterogeneous,4.0,SLOT-LFT-DEF,109,85.0,109.0,24.0
41,0.0,heterogeneous,4.0,SLOT-LFT-LBA,109,7.0,70.0,63.0
41,0.0,heterogeneous,4.0,SLOT-RAND-DEF,110,79.0,106.0,27.0
41,0.0,heterogeneous,4.0,SLOT-RAND-LBA,110,3.0,68.0,65.0
41,0.0,heterogeneous,16.0,POOL-LBA(=yours),109,7.0,70.0,63.0
41,0.0,heterogeneous,16.0,SLOT-G-DEF,109,85.0,109.0,24.0
41,0.0,heterogeneous,16.0,SLOT-G-LBA,109,7.0,70.0,63.0
41,0.0,heterogeneous,16.0,SLOT-LFT-DEF,109,85.0,109.0,24.0
41,0.0,heterogeneous,16.0,SLOT-LFT-LBA,109,7.0,70.0,63.0
41,0.0,heterogeneous,16.0,SLOT-RAND-DEF,110,87.0,110.0,23.0
41,0.0,heterogeneous,16.0,SLOT-RAND-LBA,110,3.0,68.0,65.0
41,0.0,heterogeneous,64.0,POOL-LBA(=yours),109,7.0,70.0,63.0
41,0.0,heterogeneous,64.0,SLOT-G-DEF,109,85.0,109.0,24.0
41,0.0,heterogeneous,64.0,SLOT-G-LBA,109,7.0,70.0,63.0
41,0.0,heterogeneous,64.0,SLOT-LFT-DEF,109,85.0,109.0,24.0
41,0.0,heterogeneous,64.0,SLOT-LFT-LBA,109,7.0,70.0,63.0
41,0.0,heterogeneous,64.0,SLOT-RAND-DEF,112,87.0,110.0,23.0
41,0.0,heterogeneous,64.0,SLOT-RAND-LBA,113,7.0,70.0,63.0
41,0.1,uniform,,POOL-LBA(=yours),125,7.0,80.0,73.0
41,0.1,uniform,,SLOT-G-DEF,125,97.0,125.0,28.0
41,0.1,uniform,,SLOT-G-LBA,125,7.0,80.0,73.0
41,0.1,uniform,,SLOT-LFT-DEF,125,97.0,125.0,28.0
41,0.1,uniform,,SLOT-LFT-LBA,125,7.0,80.0,73.0
41,0.1,uniform,,SLOT-RAND-DEF,125,97.0,125.0,28.0
41,0.1,uniform,,SLOT-RAND-LBA,125,3.0,78.0,75.0
41,0.1,heterogeneous,4.0,POOL-LBA(=yours),119,8.0,76.0,68.0
41,0.1,heterogeneous,4.0,SLOT-G-DEF,119,90.0,117.0,27.0
41,0.1,heterogeneous,4.0,SLOT-G-LBA,119,8.0,76.0,68.0
41,0.1,heterogeneous,4.0,SLOT-LFT-DEF,119,90.0,117.0,27.0
41,0.1,heterogeneous,4.0,SLOT-LFT-LBA,119,8.0,76.0,68.0
41,0.1,heterogeneous,4.0,SLOT-RAND-DEF,119,94.0,119.0,25.0
41,0.1,heterogeneous,4.0,SLOT-RAND-LBA,120,6.0,69.0,75.0
41,0.1,heterogeneous,16.0,POOL-LBA(=yours),122,5.0,71.0,76.0
41,0.1,heterogeneous,16.0,SLOT-G-DEF,122,97.0,122.0,25.0
41,0.1,heterogeneous,16.0,SLOT-G-LBA,122,5.0,71.0,76.0
41,0.1,heterogeneous,16.0,SLOT-LFT-DEF,122,95.0,121.0,26.0
41,0.1,heterogeneous,16.0,SLOT-LFT-LBA,122,5.0,71.0,76.0
41,0.1,heterogeneous,16.0,SLOT-RAND-DEF,122,93.0,120.0,27.0
41,0.1,heterogeneous,16.0,SLOT-RAND-LBA,123,3.0,75.0,72.0
41,0.1,heterogeneous,64.0,POOL-LBA(=yours),120,6.0,70.0,76.0
41,0.1,heterogeneous,64.0,SLOT-G-DEF,120,92.0,119.0,27.0
41,0.1,heterogeneous,64.0,SLOT-G-LBA,120,6.0,70.0,76.0
41,0.1,heterogeneous,64.0,SLOT-LFT-DEF,120,94.0,120.0,26.0
41,0.1,heterogeneous,64.0,SLOT-LFT-LBA,120,6.0,70.0,76.0
41,0.1,heterogeneous,64.0,SLOT-RAND-DEF,120,88.0,117.0,29.0
41,0.1,heterogeneous,64.0,SLOT-RAND-LBA,120,4.0,75.0,71.0
41,0.2,uniform,,POOL-LBA(=yours),129,5.0,81.0,76.0
41,0.2,uniform,,SLOT-G-DEF,129,99.0,128.0,29.0
41,0.2,uniform,,SLOT-G-LBA,129,5.0,81.0,76.0
41,0.2,uniform,,SLOT-LFT-DEF,129,101.0,129.0,28.0
41,0.2,uniform,,SLOT-LFT-LBA,129,7.0,82.0,75.0
41,0.2,uniform,,SLOT-RAND-DEF,130,99.0,128.0,29.0
41,0.2,uniform,,SLOT-RAND-LBA,131,3.0,77.0,80.0
41,0.2,heterogeneous,4.0,POOL-LBA(=yours),137,6.0,80.0,86.0
41,0.2,heterogeneous,4.0,SLOT-G-DEF,137,106.0,136.0,30.0
41,0.2,heterogeneous,4.0,SLOT-G-LBA,137,6.0,80.0,86.0
41,0.2,heterogeneous,4.0,SLOT-LFT-DEF,137,108.0,137.0,29.0
41,0.2,heterogeneous,4.0,SLOT-LFT-LBA,137,8.0,87.0,79.0
41,0.2,heterogeneous,4.0,SLOT-RAND-DEF,144,118.0,142.0,24.0
41,0.2,heterogeneous,4.0,SLOT-RAND-LBA,138,4.0,81.0,85.0
41,0.2,heterogeneous,16.0,POOL-LBA(=yours),137,4.0,85.0,81.0
41,0.2,heterogeneous,16.0,SLOT-G-DEF,137,108.0,137.0,29.0
41,0.2,heterogeneous,16.0,SLOT-G-LBA,137,4.0,85.0,81.0
41,0.2,heterogeneous,16.0,SLOT-LFT-DEF,137,106.0,136.0,30.0
41,0.2,heterogeneous,16.0,SLOT-LFT-LBA,137,4.0,81.0,85.0
41,0.2,heterogeneous,16.0,SLOT-RAND-DEF,141,108.0,137.0,29.0
41,0.2,heterogeneous,16.0,SLOT-RAND-LBA,141,8.0,87.0,79.0
41,0.2,heterogeneous,64.0,POOL-LBA(=yours),129,8.0,83.0,75.0
41,0.2,heterogeneous,64.0,SLOT-G-DEF,129,100.0,129.0,29.0
41,0.2,heterogeneous,64.0,SLOT-G-LBA,129,8.0,83.0,75.0
41,0.2,heterogeneous,64.0,SLOT-LFT-DEF,129,100.0,129.0,29.0
41,0.2,heterogeneous,64.0,SLOT-LFT-LBA,129,8.0,83.0,75.0
41,0.2,heterogeneous,64.0,SLOT-RAND-DEF,130,98.0,128.0,30.0
41,0.2,heterogeneous,64.0,SLOT-RAND-LBA,130,8.0,83.0,75.0
41,0.3,uniform,,POOL-LBA(=yours),139,9.0,89.0,80.0
41,0.3,uniform,,SLOT-G-DEF,139,109.0,139.0,30.0
41,0.3,uniform,,SLOT-G-LBA,139,9.0,89.0,80.0
41,0.3,uniform,,SLOT-LFT-DEF,139,109.0,139.0,30.0
41,0.3,uniform,,SLOT-LFT-LBA,139,9.0,89.0,80.0
41,0.3,uniform,,SLOT-RAND-DEF,140,107.0,138.0,31.0
41,0.3,uniform,,SLOT-RAND-LBA,143,3.0,83.0,86.0
41,0.3,heterogeneous,4.0,POOL-LBA(=yours),134,7.0,86.0,79.0
41,0.3,heterogeneous,4.0,SLOT-G-DEF,134,103.0,134.0,31.0
41,0.3,heterogeneous,4.0,SLOT-G-LBA,134,9.0,87.0,78.0
41,0.3,heterogeneous,4.0,SLOT-LFT-DEF,134,99.0,132.0,33.0
41,0.3,heterogeneous,4.0,SLOT-LFT-LBA,134,5.0,80.0,85.0
41,0.3,heterogeneous,4.0,SLOT-RAND-DEF,134,97.0,131.0,34.0
41,0.3,heterogeneous,4.0,SLOT-RAND-LBA,135,7.0,86.0,79.0
41,0.3,heterogeneous,16.0,POOL-LBA(=yours),140,8.0,89.0,81.0
41,0.3,heterogeneous,16.0,SLOT-G-DEF,140,110.0,140.0,30.0
41,0.3,heterogeneous,16.0,SLOT-G-LBA,140,8.0,89.0,81.0
41,0.3,heterogeneous,16.0,SLOT-LFT-DEF,140,110.0,140.0,30.0
41,0.3,heterogeneous,16.0,SLOT-LFT-LBA,140,8.0,89.0,81.0
41,0.3,heterogeneous,16.0,SLOT-RAND-DEF,146,122.0,146.0,24.0
41,0.3,heterogeneous,16.0,SLOT-RAND-LBA,140,8.0,89.0,81.0
41,0.3,heterogeneous,64.0,POOL-LBA(=yours),139,6.0,82.0,88.0
41,0.3,heterogeneous,64.0,SLOT-G-DEF,139,104.0,137.0,33.0
41,0.3,heterogeneous,64.0,SLOT-G-LBA,139,6.0,88.0,82.0
41,0.3,heterogeneous,64.0,SLOT-LFT-DEF,139,108.0,139.0,31.0
41,0.3,heterogeneous,64.0,SLOT-LFT-LBA,139,8.0,81.0,89.0
41,0.3,heterogeneous,64.0,SLOT-RAND-DEF,142,98.0,134.0,36.0
41,0.3,heterogeneous,64.0,SLOT-RAND-LBA,145,4.0,83.0,87.0
42,0.0,uniform,,POOL-LBA(=yours),109,8.0,75.0,67.0
42,0.0,uniform,,SLOT-G-DEF,109,58.0,100.0,42.0
42,0.0,uniform,,SLOT-G-LBA,109,10.0,76.0,66.0
42,0.0,uniform,,SLOT-LFT-DEF,110,60.0,101.0,41.0
42,0.0,uniform,,SLOT-LFT-LBA,110,12.0,65.0,77.0
42,0.0,uniform,,SLOT-RAND-DEF,113,74.0,108.0,34.0
42,0.0,uniform,,SLOT-RAND-LBA,114,2.0,72.0,70.0
42,0.0,heterogeneous,4.0,POOL-LBA(=yours),109,8.0,75.0,67.0
42,0.0,heterogeneous,4.0,SLOT-G-DEF,109,58.0,100.0,42.0
42,0.0,heterogeneous,4.0,SLOT-G-LBA,109,10.0,76.0,66.0
42,0.0,heterogeneous,4.0,SLOT-LFT-DEF,110,60.0,101.0,41.0
42,0.0,heterogeneous,4.0,SLOT-LFT-LBA,110,12.0,65.0,77.0
42,0.0,heterogeneous,4.0,SLOT-RAND-DEF,108,74.0,108.0,34.0
42,0.0,heterogeneous,4.0,SLOT-RAND-LBA,109,4.0,73.0,69.0
42,0.0,heterogeneous,16.0,POOL-LBA(=yours),109,8.0,75.0,67.0
42,0.0,heterogeneous,16.0,SLOT-G-DEF,109,58.0,100.0,42.0
42,0.0,heterogeneous,16.0,SLOT-G-LBA,109,10.0,76.0,66.0
42,0.0,heterogeneous,16.0,SLOT-LFT-DEF,110,60.0,101.0,41.0
42,0.0,heterogeneous,16.0,SLOT-LFT-LBA,110,12.0,65.0,77.0
42,0.0,heterogeneous,16.0,SLOT-RAND-DEF,108,74.0,108.0,34.0
42,0.0,heterogeneous,16.0,SLOT-RAND-LBA,109,0.0,71.0,71.0
42,0.0,heterogeneous,64.0,POOL-LBA(=yours),109,8.0,75.0,67.0
42,0.0,heterogeneous,64.0,SLOT-G-DEF,109,58.0,100.0,42.0
42,0.0,heterogeneous,64.0,SLOT-G-LBA,109,10.0,76.0,66.0
42,0.0,heterogeneous,64.0,SLOT-LFT-DEF,110,60.0,101.0,41.0
42,0.0,heterogeneous,64.0,SLOT-LFT-LBA,110,12.0,65.0,77.0
42,0.0,heterogeneous,64.0,SLOT-RAND-DEF,109,72.0,107.0,35.0
42,0.0,heterogeneous,64.0,SLOT-RAND-LBA,113,4.0,69.0,73.0
42,0.1,uniform,,POOL-LBA(=yours),124,8.0,77.0,85.0
42,0.1,uniform,,SLOT-G-DEF,124,66.0,114.0,48.0
42,0.1,uniform,,SLOT-G-LBA,124,12.0,87.0,75.0
42,0.1,uniform,,SLOT-LFT-DEF,125,68.0,115.0,47.0
42,0.1,uniform,,SLOT-LFT-LBA,125,14.0,74.0,88.0
42,0.1,uniform,,SLOT-RAND-DEF,129,70.0,116.0,46.0
42,0.1,uniform,,SLOT-RAND-LBA,124,14.0,74.0,88.0
42,0.1,heterogeneous,4.0,POOL-LBA(=yours),112,9.0,79.0,70.0
42,0.1,heterogeneous,4.0,SLOT-G-DEF,112,61.0,105.0,44.0
42,0.1,heterogeneous,4.0,SLOT-G-LBA,112,9.0,70.0,79.0
42,0.1,heterogeneous,4.0,SLOT-LFT-DEF,114,57.0,103.0,46.0
42,0.1,heterogeneous,4.0,SLOT-LFT-LBA,114,13.0,81.0,68.0
42,0.1,heterogeneous,4.0,SLOT-RAND-DEF,115,81.0,115.0,34.0
42,0.1,heterogeneous,4.0,SLOT-RAND-LBA,110,3.0,73.0,76.0
42,0.1,heterogeneous,16.0,POOL-LBA(=yours),123,7.0,77.0,84.0
42,0.1,heterogeneous,16.0,SLOT-G-DEF,123,69.0,115.0,46.0
42,0.1,heterogeneous,16.0,SLOT-G-LBA,123,11.0,86.0,75.0
42,0.1,heterogeneous,16.0,SLOT-LFT-DEF,124,71.0,116.0,45.0
42,0.1,heterogeneous,16.0,SLOT-LFT-LBA,124,13.0,87.0,74.0
42,0.1,heterogeneous,16.0,SLOT-RAND-DEF,124,67.0,114.0,47.0
42,0.1,heterogeneous,16.0,SLOT-RAND-LBA,125,13.0,87.0,74.0
42,0.1,heterogeneous,64.0,POOL-LBA(=yours),121,8.0,75.0,83.0
42,0.1,heterogeneous,64.0,SLOT-G-DEF,121,64.0,111.0,47.0
42,0.1,heterogeneous,64.0,SLOT-G-LBA,121,10.0,74.0,84.0
42,0.1,heterogeneous,64.0,SLOT-LFT-DEF,122,66.0,112.0,46.0
42,0.1,heterogeneous,64.0,SLOT-LFT-LBA,122,14.0,72.0,86.0
42,0.1,heterogeneous,64.0,SLOT-RAND-DEF,120,66.0,112.0,46.0
42,0.1,heterogeneous,64.0,SLOT-RAND-LBA,121,2.0,78.0,80.0
42,0.2,uniform,,POOL-LBA(=yours),129,10.0,89.0,79.0
42,0.2,uniform,,SLOT-G-DEF,129,68.0,118.0,50.0
42,0.2,uniform,,SLOT-G-LBA,129,10.0,89.0,79.0
42,0.2,uniform,,SLOT-LFT-DEF,131,70.0,119.0,49.0
42,0.2,uniform,,SLOT-LFT-LBA,131,16.0,92.0,76.0
42,0.2,uniform,,SLOT-RAND-DEF,127,86.0,127.0,41.0
42,0.2,uniform,,SLOT-RAND-LBA,129,2.0,85.0,83.0
42,0.2,heterogeneous,4.0,POOL-LBA(=yours),132,11.0,90.0,79.0
42,0.2,heterogeneous,4.0,SLOT-G-DEF,132,71.0,120.0,49.0
42,0.2,heterogeneous,4.0,SLOT-G-LBA,132,13.0,78.0,91.0
42,0.2,heterogeneous,4.0,SLOT-LFT-DEF,131,67.0,118.0,51.0
42,0.2,heterogeneous,4.0,SLOT-LFT-LBA,131,15.0,77.0,92.0
42,0.2,heterogeneous,4.0,SLOT-RAND-DEF,127,79.0,124.0,45.0
42,0.2,heterogeneous,4.0,SLOT-RAND-LBA,131,11.0,90.0,79.0
42,0.2,heterogeneous,16.0,POOL-LBA(=yours),129,9.0,80.0,89.0
42,0.2,heterogeneous,16.0,SLOT-G-DEF,129,69.0,119.0,50.0
42,0.2,heterogeneous,16.0,SLOT-G-LBA,129,11.0,90.0,79.0
42,0.2,heterogeneous,16.0,SLOT-LFT-DEF,129,75.0,122.0,47.0
42,0.2,heterogeneous,16.0,SLOT-LFT-LBA,129,11.0,79.0,90.0
42,0.2,heterogeneous,16.0,SLOT-RAND-DEF,130,85.0,127.0,42.0
42,0.2,heterogeneous,16.0,SLOT-RAND-LBA,130,1.0,84.0,85.0
42,0.2,heterogeneous,64.0,POOL-LBA(=yours),135,8.0,83.0,91.0
42,0.2,heterogeneous,64.0,SLOT-G-DEF,135,72.0,123.0,51.0
42,0.2,heterogeneous,64.0,SLOT-G-LBA,135,12.0,93.0,81.0
42,0.2,heterogeneous,64.0,SLOT-LFT-DEF,137,74.0,124.0,50.0
42,0.2,heterogeneous,64.0,SLOT-LFT-LBA,137,14.0,80.0,94.0
42,0.2,heterogeneous,64.0,SLOT-RAND-DEF,133,84.0,129.0,45.0
42,0.2,heterogeneous,64.0,SLOT-RAND-LBA,140,4.0,85.0,89.0
42,0.3,uniform,,POOL-LBA(=yours),140,9.0,87.0,96.0
42,0.3,uniform,,SLOT-G-DEF,140,77.0,130.0,53.0
42,0.3,uniform,,SLOT-G-LBA,140,11.0,86.0,97.0
42,0.3,uniform,,SLOT-LFT-DEF,141,79.0,131.0,52.0
42,0.3,uniform,,SLOT-LFT-LBA,141,17.0,83.0,100.0
42,0.3,uniform,,SLOT-RAND-DEF,139,89.0,136.0,47.0
42,0.3,uniform,,SLOT-RAND-LBA,140,5.0,89.0,94.0
42,0.3,heterogeneous,4.0,POOL-LBA(=yours),146,10.0,90.0,100.0
42,0.3,heterogeneous,4.0,SLOT-G-DEF,146,66.0,128.0,62.0
42,0.3,heterogeneous,4.0,SLOT-G-LBA,146,12.0,101.0,89.0
42,0.3,heterogeneous,4.0,SLOT-LFT-DEF,148,88.0,139.0,51.0
42,0.3,heterogeneous,4.0,SLOT-LFT-LBA,148,14.0,88.0,102.0
42,0.3,heterogeneous,4.0,SLOT-RAND-DEF,146,66.0,128.0,62.0
42,0.3,heterogeneous,4.0,SLOT-RAND-LBA,140,8.0,99.0,91.0
42,0.3,heterogeneous,16.0,POOL-LBA(=yours),141,10.0,89.0,99.0
42,0.3,heterogeneous,16.0,SLOT-G-DEF,141,76.0,132.0,56.0
42,0.3,heterogeneous,16.0,SLOT-G-LBA,141,10.0,89.0,99.0
42,0.3,heterogeneous,16.0,SLOT-LFT-DEF,143,72.0,130.0,58.0
42,0.3,heterogeneous,16.0,SLOT-LFT-LBA,143,16.0,102.0,86.0
42,0.3,heterogeneous,16.0,SLOT-RAND-DEF,146,94.0,141.0,47.0
42,0.3,heterogeneous,16.0,SLOT-RAND-LBA,143,10.0,89.0,99.0
42,0.3,heterogeneous,64.0,POOL-LBA(=yours),145,9.0,90.0,99.0
42,0.3,heterogeneous,64.0,SLOT-G-DEF,145,75.0,132.0,57.0
42,0.3,heterogeneous,64.0,SLOT-G-LBA,145,15.0,102.0,87.0
42,0.3,heterogeneous,64.0,SLOT-LFT-DEF,146,79.0,134.0,55.0
42,0.3,heterogeneous,64.0,SLOT-LFT-LBA,146,19.0,104.0,85.0
42,0.3,heterogeneous,64.0,SLOT-RAND-DEF,143,89.0,139.0,50.0
42,0.3,heterogeneous,64.0,SLOT-RAND-LBA,143,1.0,95.0,94.0
43,0.0,uniform,,POOL-LBA(=yours),100,6.0,71.0,65.0
43,0.0,uniform,,SLOT-G-DEF,100,62.0,99.0,37.0
43,0.0,uniform,,SLOT-G-LBA,100,6.0,71.0,65.0
43,0.0,uniform,,SLOT-LFT-DEF,97,50.0,93.0,43.0
43,0.0,uniform,,SLOT-LFT-LBA,97,2.0,67.0,69.0
43,0.0,uniform,,SLOT-RAND-DEF,103,70.0,103.0,33.0
43,0.0,uniform,,SLOT-RAND-LBA,101,6.0,65.0,71.0
43,0.0,heterogeneous,4.0,POOL-LBA(=yours),100,6.0,71.0,65.0
43,0.0,heterogeneous,4.0,SLOT-G-DEF,100,62.0,99.0,37.0
43,0.0,heterogeneous,4.0,SLOT-G-LBA,100,6.0,71.0,65.0
43,0.0,heterogeneous,4.0,SLOT-LFT-DEF,97,50.0,93.0,43.0
43,0.0,heterogeneous,4.0,SLOT-LFT-LBA,97,2.0,67.0,69.0
43,0.0,heterogeneous,4.0,SLOT-RAND-DEF,104,70.0,103.0,33.0
43,0.0,heterogeneous,4.0,SLOT-RAND-LBA,106,6.0,65.0,71.0
43,0.0,heterogeneous,16.0,POOL-LBA(=yours),100,6.0,71.0,65.0
43,0.0,heterogeneous,16.0,SLOT-G-DEF,100,62.0,99.0,37.0
43,0.0,heterogeneous,16.0,SLOT-G-LBA,100,6.0,71.0,65.0
43,0.0,heterogeneous,16.0,SLOT-LFT-DEF,97,50.0,93.0,43.0
43,0.0,heterogeneous,16.0,SLOT-LFT-LBA,97,2.0,67.0,69.0
43,0.0,heterogeneous,16.0,SLOT-RAND-DEF,96,52.0,94.0,42.0
43,0.0,heterogeneous,16.0,SLOT-RAND-LBA,96,6.0,65.0,71.0
43,0.0,heterogeneous,64.0,POOL-LBA(=yours),100,6.0,71.0,65.0
43,0.0,heterogeneous,64.0,SLOT-G-DEF,100,62.0,99.0,37.0
43,0.0,heterogeneous,64.0,SLOT-G-LBA,100,6.0,71.0,65.0
43,0.0,heterogeneous,64.0,SLOT-LFT-DEF,97,50.0,93.0,43.0
43,0.0,heterogeneous,64.0,SLOT-LFT-LBA,97,2.0,67.0,69.0
43,0.0,heterogeneous,64.0,SLOT-RAND-DEF,96,54.0,95.0,41.0
43,0.0,heterogeneous,64.0,SLOT-RAND-LBA,100,6.0,71.0,65.0
43,0.1,uniform,,POOL-LBA(=yours),115,6.0,75.0,81.0
43,0.1,uniform,,SLOT-G-DEF,115,72.0,114.0,42.0
43,0.1,uniform,,SLOT-G-LBA,115,6.0,75.0,81.0
43,0.1,uniform,,SLOT-LFT-DEF,111,56.0,106.0,50.0
43,0.1,uniform,,SLOT-LFT-LBA,111,2.0,77.0,79.0
43,0.1,uniform,,SLOT-RAND-DEF,110,60.0,108.0,48.0
43,0.1,uniform,,SLOT-RAND-LBA,111,0.0,78.0,78.0
43,0.1,heterogeneous,4.0,POOL-LBA(=yours),107,5.0,71.0,76.0
43,0.1,heterogeneous,4.0,SLOT-G-DEF,107,57.0,102.0,45.0
43,0.1,heterogeneous,4.0,SLOT-G-LBA,107,5.0,71.0,76.0
43,0.1,heterogeneous,4.0,SLOT-LFT-DEF,102,53.0,100.0,47.0
43,0.1,heterogeneous,4.0,SLOT-LFT-LBA,102,3.0,75.0,72.0
43,0.1,heterogeneous,4.0,SLOT-RAND-DEF,107,65.0,106.0,41.0
43,0.1,heterogeneous,4.0,SLOT-RAND-LBA,102,5.0,76.0,71.0
43,0.1,heterogeneous,16.0,POOL-LBA(=yours),111,1.0,75.0,76.0
43,0.1,heterogeneous,16.0,SLOT-G-DEF,111,69.0,110.0,41.0
43,0.1,heterogeneous,16.0,SLOT-G-LBA,111,1.0,75.0,76.0
43,0.1,heterogeneous,16.0,SLOT-LFT-DEF,107,57.0,104.0,47.0
43,0.1,heterogeneous,16.0,SLOT-LFT-LBA,107,1.0,76.0,75.0
43,0.1,heterogeneous,16.0,SLOT-RAND-DEF,112,67.0,109.0,42.0
43,0.1,heterogeneous,16.0,SLOT-RAND-LBA,112,3.0,74.0,77.0
43,0.1,heterogeneous,64.0,POOL-LBA(=yours),109,6.0,77.0,71.0
43,0.1,heterogeneous,64.0,SLOT-G-DEF,109,68.0,108.0,40.0
43,0.1,heterogeneous,64.0,SLOT-G-LBA,109,6.0,77.0,71.0
43,0.1,heterogeneous,64.0,SLOT-LFT-DEF,105,56.0,102.0,46.0
43,0.1,heterogeneous,64.0,SLOT-LFT-LBA,105,2.0,75.0,73.0
43,0.1,heterogeneous,64.0,SLOT-RAND-DEF,104,56.0,102.0,46.0
43,0.1,heterogeneous,64.0,SLOT-RAND-LBA,114,4.0,76.0,72.0
43,0.2,uniform,,POOL-LBA(=yours),117,7.0,84.0,77.0
43,0.2,uniform,,SLOT-G-DEF,117,71.0,116.0,45.0
